Agency,Alarm Date,Burn Days,Burn Days (raw),Comments,Cont Date,Fire Name,Fire Num,Inc Num,State,Unit Id,Year,C Method,Cause,Geometry Wildfire,Gis Acres,Objectid,Objective,Report Ac,SHAPE Area,SHAPE Length
USF,3/14/1955 12:00:00 AM,,,,,DEE,00000001,00000000,CA,KNF,1955,,1,MultiPolygon,53.843166,25075,1,,2.363006018e-05,0.019406341
USF,6/10/1955 12:00:00 AM,,,,,JACOBS LADDER,00000051,00000000,CA,KNF,1955,,1,MultiPolygon,245.51614,27955,1,,0.000107306,0.042811839
USF,6/10/1955 12:00:00 AM,,,,,BLACK MTN,00000053,00000000,CA,KNF,1955,,1,MultiPolygon,22.62339,27956,1,,9.867673067e-06,0.012215533
USF,6/10/1955 12:00:00 AM,,,,,WEST FORK CLEAR,00000094,00000000,CA,KNF,1955,,1,MultiPolygon,68.530655,27957,1,,3.001397452e-05,0.022273328
USF,9/4/1955 12:00:00 AM,,,,,HAYSTACK,00000129,00000000,CA,KNF,1955,,1,MultiPolygon,59639.93,25185,1,,0.026138370,0.918957008
USF,9/4/1955 12:00:00 AM,,,,,MCKINNEY CREEK,00000131,00000000,CA,KNF,1955,,1,MultiPolygon,136.61604,31062,1,,5.988107900e-05,0.032299922
USF,9/4/1955 12:00:00 AM,,,,,STERLING MTN,00000133,00000000,CA,KNF,1955,,1,MultiPolygon,910.99646,31063,1,,0.000400672,0.100359546
USF,9/4/1955 12:00:00 AM,,,,,HAYES CREEK,00000138,00000000,CA,KNF,1955,,1,MultiPolygon,87.678047,31069,1,,3.827068691e-05,0.023492394
USF,9/4/1955 12:00:00 AM,,,,,KIDDER CREEK,00000140,00000000,CA,KNF,1955,,1,MultiPolygon,12226.632,31070,1,,0.005336478,0.364439881
USF,9/4/1955 12:00:00 AM,,,,,GRASSHOPPER RIDGE,00000142,00000000,CA,KNF,1955,,1,MultiPolygon,12.258183,31064,1,,5.327679377e-06,0.009922779
USF,9/4/1955 12:00:00 AM,,,,,TAYLOR CREEK,00000143,00000000,CA,KNF,1955,,1,MultiPolygon,1134.3446,31065,1,,0.000492530,0.114650895
USF,9/4/1955 12:00:00 AM,,,,,SIX MILE,00000144,00000000,CA,KNF,1955,,1,MultiPolygon,5847.5986,31058,1,,0.002541172,0.300407122
USF,9/4/1955 12:00:00 AM,,,,,DUTCH CREEK,00000152,00000000,CA,KNF,1955,,1,MultiPolygon,17922.221,31066,1,,0.007869779,0.457874141
USF,,,,,, ,00000104,00000000,CA,LNF,1955,,1,MultiPolygon,447.30643,28880,1,,0.000192936,0.067443096
USF,,,,,, ,00000130,00000000,CA,LNF,1955,,1,MultiPolygon,17903.75,28881,1,,0.007708303,0.525781499
USF,,,,,, ,00000082,00000000,CA,MDF,1955,,1,MultiPolygon,24.254398,29951,1,,1.056248257e-05,0.016885013
USF,,,,,, ,00000083,00000000,CA,MDF,1955,,1,MultiPolygon,22.482304,29950,1,,9.793698526e-06,0.013205961
USF,,,,,, ,00000180,00000000,CA,SHF,1955,,1,MultiPolygon,3214.3926,29159,1,,0.001384771,0.184527439
USF,,,,,, ,00000038,00000000,CA,SQF,1955,,1,MultiPolygon,47.689564,26598,1,,1.931359508e-05,0.017036977
USF,6/11/1955 12:00:00 AM,,,,,GOOSE CREEK,00000370,00000000,CA,SRF,1955,,1,MultiPolygon,4.9783263,26340,1,,2.174755351e-06,0.005314855
USF,9/7/1955 12:00:00 AM,,,,,ULLATHORNE,00200398,00000000,CA,SRF,1955,,1,MultiPolygon,81.696098,26346,1,,3.554250117e-05,0.022933636
USF,9/7/1955 12:00:00 AM,,,,,RED CAP 55,00200399,00000000,CA,SRF,1955,,1,MultiPolygon,88.63549,26347,1,,3.851987262e-05,0.023666408
USF,8/24/1955 12:00:00 AM,,,,, ,00000043,00000000,CA,TOI,1955,,1,MultiPolygon,70.686859,24083,1,,2.938354831e-05,0.024619026
USF,8/21/1955 12:00:00 AM,,,,, ,00000044,00000000,CA,TOI,1955,,1,MultiPolygon,64.790848,24081,1,,2.709512540e-05,0.020739997
USF,,,,,, ,00000073,00000000,CA,CNF,1956,,1,MultiPolygon,128.24306,31108,1,,5.006567522e-05,0.034028964
USF,7/26/1956 12:00:00 AM,,,,,SAINT CLAIR,00000136,00000000,CA,KNF,1956,,1,MultiPolygon,205.37549,25157,1,,8.911220125e-05,0.042046265
USF,8/20/1956 12:00:00 AM,,,,,DEAD HORSE,00000189,00000000,CA,KNF,1956,,1,MultiPolygon,116.74351,25158,1,,5.092089853e-05,0.033757616
USF,8/20/1956 12:00:00 AM,,,,,SERPENTINE,00000197,00000000,CA,KNF,1956,,1,MultiPolygon,1551.6459,25159,1,,0.000678305,0.110834637
USF,8/19/1956 12:00:00 AM,,,,,AHLGREN,00000202,00000000,CA,KNF,1956,,1,MultiPolygon,146.35146,25160,1,,6.372453995e-05,0.037525396
USF,8/20/1956 12:00:00 AM,,,,,FRANKIE,00000243,00000000,CA,KNF,1956,,1,MultiPolygon,24.321943,25161,1,,1.067410939e-05,0.012390892
USF,8/19/1956 12:00:00 AM,,,,,MUDSPRING,00000151,00000000,CA,MDF,1956,,1,MultiPolygon,3.6738648,28195,1,,1.603366889e-06,0.005780602
USF,,,,,, ,00000011,00000000,CA,SQF,1956,,1,MultiPolygon,10.870117,28825,1,,4.401475774e-06,0.010089271
USF,,,,,, ,00000138,00000000,CA,SQF,1956,,1,MultiPolygon,9.6250553,28827,1,,3.886801365e-06,0.009077282
USF,8/21/1956 12:00:00 AM,,,,,FOX RIDGE,00000379,00000000,CA,SRF,1956,,1,MultiPolygon,4.9784017,25149,1,,2.180298097e-06,0.005323065
USF,8/21/1956 12:00:00 AM,,,,,FOX RIDGE,00000381,00000000,CA,SRF,1956,,1,MultiPolygon,4.9784265,25150,1,,2.181012395e-06,0.005324165
USF,8/21/1956 12:00:00 AM,,,,,COON CREEK,00000382,00000000,CA,SRF,1956,,1,MultiPolygon,4.9783292,25151,1,,2.181182489e-06,0.005324412
USF,7/26/1956 12:00:00 AM,,,,,DEER LICK,00200405,00000000,CA,SRF,1956,,1,MultiPolygon,2.4893625,25152,1,,1.084593079e-06,0.003752296
USF,7/26/1956 12:00:00 AM,,,,,WATT LAKE,00400292,00000000,CA,SRF,1956,,1,MultiPolygon,4.9789543,25155,1,,2.132136833e-06,0.005251579
USF,8/19/1956 12:00:00 AM,,,,, ,00000030,00000000,CA,TOI,1956,,1,MultiPolygon,242.79272,28837,1,,0.000101702,0.056822000
USF,,,,,, ,00000086,00000000,CA,CNF,1957,,1,MultiPolygon,65.883911,29931,1,,2.564810888e-05,0.029252349
USF,8/29/1957 12:00:00 AM,,,,,BALL MT,00000072,00000000,CA,KNF,1957,,1,MultiPolygon,99.7407,31143,1,,4.371839822e-05,0.030630299
USF,7/25/1957 12:00:00 AM,,,,,GOLD DIGGER,00000043,00000000,CA,MDF,1957,,1,MultiPolygon,408.23672,27949,1,,0.000178903,0.057415691
USF,7/26/1957 12:00:00 AM,,,,,S. DEEP CREEK,00000048,00000000,CA,MDF,1957,,1,MultiPolygon,5.6311407,27951,1,,2.458040195e-06,0.007012209
USF,,,,,, ,00000005,00000000,CA,SQF,1957,,1,MultiPolygon,803.12347,25365,1,,0.000325530,0.078665594
USF,,,,,, ,00000092,00000000,CA,CNF,1958,,1,MultiPolygon,60.931759,28464,1,,2.376989930e-05,0.020676082
USF,8/31/1958 12:00:00 AM,,,,,PARKER CR.,00000200,00000000,CA,MDF,1958,,1,MultiPolygon,1272.1066,31168,1,,0.000554797,0.171476104
USF,9/5/1958 12:00:00 AM,,,,,OVENLID,00000069,00000000,CA,MNF,1958,,1,MultiPolygon,371.69946,31173,1,,0.000158698,0.054775809
USF,,,,,, ,00000065,00000000,CA,SQF,1958,,1,MultiPolygon,261.15289,28236,1,,0.000105853,0.056238242
USF,,,,,, ,00000124,00000000,CA,SQF,1958,,1,MultiPolygon,11.56456,28233,1,,4.728054145e-06,0.008329879
USF,7/20/1959 12:00:00 AM,,,,,BOULDER RIDGE,00000045,00000000,CA,KNF,1959,,1,MultiPolygon,19.81032,31357,1,,8.660658216e-06,0.011488940
USF,9/10/1959 12:00:00 AM,,,,,RIM ROCK,00000056,00000000,CA,MDF,1959,,1,MultiPolygon,173.15897,31338,1,,7.591048484e-05,0.039613033
USF,9/10/1959 12:00:00 AM,,,,,MCGINTY,00000057,00000000,CA,MDF,1959,,1,MultiPolygon,19.567877,31337,1,,8.580966500e-06,0.012699789
USF,,,,,, ,00000002,00000000,CA,SNF,1959,,1,MultiPolygon,146.0264,30392,1,,6.029354988e-05,0.034672839
USF,,,,,, ,00000003,00000000,CA,SNF,1959,,1,MultiPolygon,164.85385,30393,1,,6.771205025e-05,0.035627096
USF,,,,,, ,00000038,00000000,CA,SQF,1959,,1,MultiPolygon,9433.2158,31328,1,,0.003810122,0.318003884
USF,7/11/1959 12:00:00 AM,,,,, ,00000038,00000000,CA,TOI,1959,,1,MultiPolygon,53.104408,31333,1,,2.228509092e-05,0.019981179
USF,7/19/1959 12:00:00 AM,,,,, ,00000062,00000000,CA,TOI,1959,,1,MultiPolygon,100.93855,31334,1,,4.199219456e-05,0.028994055
USF,7/6/1960 12:00:00 AM,,,,,MORNING STAR,00000029,00000000,CA,KNF,1960,,1,MultiPolygon,8.0106401,30422,1,,3.486878740e-06,0.007509116
USF,,,,,, ,00000095,00000000,CA,PNF,1960,,1,MultiPolygon,4917.4468,29419,1,,0.002102014,0.251956502
USF,,,,,, ,00000097,00000000,CA,PNF,1960,,1,MultiPolygon,146.45609,27924,1,,6.232815008e-05,0.036233118
USF,12/8/1960 12:00:00 AM,,,,,PICKETT,00400240,00000000,CA,SRF,1960,,1,MultiPolygon,7.9663458,30417,1,,3.416855086e-06,0.006649140
USF,,,,,, ,00000005,00000000,CA,TNF,1960,,1,MultiPolygon,1311.7438,36115,1,,0.000556435,0.109842238
USF,,,,,, ,00000005,00000000,CA,TNF,1960,,1,MultiPolygon,8.8291283,36116,1,,3.741187755e-06,0.007741186
USF,,,, ,, ,00000052,00000000,CA,TNF,1960,,1,MultiPolygon,17.188097,29418,1,,7.281304360e-06,0.010573928
USF,,,, ,, ,00000052,00000000,CA,TNF,1960,,1,MultiPolygon,15.551968,29443,1,,6.588207405e-06,0.010426084
USF,,,, ,, ,00000055,00000000,CA,TNF,1960,,1,MultiPolygon,47.513454,28498,1,,2.014810219e-05,0.018453385
USF,,,, ,, ,00000058,00000000,CA,TNF,1960,,1,MultiPolygon,1320.5724,28499,1,,0.000560176,0.117582652
USF,,,, ,, ,00000059,00000000,CA,TNF,1960,,1,MultiPolygon,111.54006,31937,1,,4.735831746e-05,0.033247302
USF,,,, ,, ,00000060,00000000,CA,TNF,1960,,1,MultiPolygon,196.46851,29417,1,,8.333167412e-05,0.042757553
USF,,,, ,, ,00000068,00000000,CA,TNF,1960,,1,MultiPolygon,4502.167,23700,1,,0.001906987,0.266484280
USF,,,, ,, ,00000069,00000000,CA,TNF,1960,,1,MultiPolygon,45.854973,31692,1,,1.942063342e-05,0.017158093
USF,,,, ,, ,00000107,00000000,CA,TNF,1960,,1,MultiPolygon,82.81459,29216,1,,3.503729392e-05,0.024268051
USF,,,,,, ,00000006,00000000,CA,CNF,1961,,1,MultiPolygon,68.643196,31537,1,,2.689863963e-05,0.023501695
USF,6/25/1961 12:00:00 AM,,,,,ROCKBOUND,00000057,00000000,CA,ENF,1961,,1,MultiPolygon,13.047807,25723,1,,5.491054865e-06,0.013006207
USF,,,,,, ,00005401,00000000,CA,INF,1961,,1,MultiPolygon,1566.4941,31510,1,,0.000635938,0.141528584
USF,8/12/1961 12:00:00 AM,,,,,COUGAR,00000150,00000000,CA,KNF,1961,,1,MultiPolygon,18.024237,25064,1,,7.874479777e-06,0.011444710
USF,8/25/1961 12:00:00 AM,,,,,POLLIC,00000179,00000000,CA,KNF,1961,,1,MultiPolygon,1703.0479,25065,1,,0.000744911,0.140366428
USF,8/25/1961 12:00:00 AM,,,,,RAINBOW MOUNTAIN,00000186,00000000,CA,KNF,1961,,1,MultiPolygon,17.512119,25066,1,,7.640095305e-06,0.010632499
USF,7/14/1961 12:00:00 AM,,,,,SISTER,00000141,00000000,CA,MDF,1961,,1,MultiPolygon,8.5942831,31543,1,,3.762441106e-06,0.007726814
USF,8/25/1961 12:00:00 AM,,,,,PORTABLE TAN,00000173,00000000,CA,MDF,1961,,1,MultiPolygon,134.32776,31541,1,,5.874306731e-05,0.032526412
USF,8/25/1961 12:00:00 AM,,,,,TICKNER RD.,00000175,00000000,CA,MDF,1961,,1,MultiPolygon,46.849545,31542,1,,2.046719725e-05,0.019255170
USF,,,,,, ,00000033,00000000,CA,SQF,1961,,1,MultiPolygon,8.1491671,31529,1,,3.301598505e-06,0.008464545
USF,,,,,, ,00000064,00000000,CA,SQF,1961,,1,MultiPolygon,65.156807,31526,1,,2.643817463e-05,0.029961483
USF,,,,,, ,00000065,00000000,CA,SQF,1961,,1,MultiPolygon,10.676466,31528,1,,4.326113664e-06,0.010730371
USF,,,,,, ,00000178,00000000,CA,SQF,1961,,1,MultiPolygon,59.992809,31533,1,,2.410649772e-05,0.020378931
USF,,,,,, ,00000183,00000000,CA,SQF,1961,,1,MultiPolygon,22.906866,31530,1,,9.229642262e-06,0.011562382
USF,8/13/1961 12:00:00 AM,,,,,GURDY,00000424,00000000,CA,SRF,1961,,1,MultiPolygon,4.9786577,29511,1,,2.183063899e-06,0.005327168
USF,8/7/1961 12:00:00 AM,,,,,REESE,00200465,00000000,CA,SRF,1961,,1,MultiPolygon,293.97339,29522,1,,0.000127970,0.052966842
USF,8/19/1961 12:00:00 AM,,,,,MILE,00200471,00000000,CA,SRF,1961,,1,MultiPolygon,3073.6677,29523,1,,0.001334320,0.189885111
USF,9/10/1961 12:00:00 AM,,,,,WHITMORE,00200474,00000000,CA,SRF,1961,,1,MultiPolygon,11.471585,29513,1,,4.993720195e-06,0.008050792
USF,8/7/1961 12:00:00 AM,,,,,COW,00300353,00000000,CA,SRF,1961,,1,MultiPolygon,2.1907783,29515,1,,9.449742412e-07,0.003498759
USF,8/9/1961 12:00:00 AM,,,,,HORSE,00300359,00000000,CA,SRF,1961,,1,MultiPolygon,5.9747128,29516,1,,2.593927274e-06,0.005800667
USF,8/13/1961 12:00:00 AM,,,,,SUNDAY,00400218,00000000,CA,SRF,1961,,1,MultiPolygon,8.9622097,29519,1,,3.834900534e-06,0.007042467
USF,8/13/1961 12:00:00 AM,,,,,FIELD,00400219,00000000,CA,SRF,1961,,1,MultiPolygon,12.945616,29520,1,,5.532408652e-06,0.008457677
USF,7/12/1961 12:00:00 AM,7,7, ,7/19/1961 12:00:00 AM,CANYON 2,00000074,00000000,CA,TNF,1961,,1,MultiPolygon,249.21877,24401,1,5,0.000105550,0.048576053
USF,8/3/1961 12:00:00 AM,,,,, ,00000054,00000000,CA,TOI,1961,,1,MultiPolygon,44.465755,31539,1,,1.854243192e-05,0.020100201
USF,7/11/1962 12:00:00 AM,,,,,LAKEVIEW,00000040,00000000,CA,KNF,1962,,1,MultiPolygon,544.78479,31592,1,,0.000239377,0.061088310
USF,7/11/1962 12:00:00 AM,,,,,BRIDGE CREEK 2,00000150,00000000,CA,KNF,1962,,1,MultiPolygon,98.826019,31595,1,,4.309845689e-05,0.031060870
USF,7/9/1962 12:00:00 AM,,,,,STATE,00000058,00000000,CA,MDF,1962,,1,MultiPolygon,121.78235,31583,1,,5.343847019e-05,0.028355214
USF,7/30/1962 12:00:00 AM,,,,,DOBIE,00000060,00000000,CA,MDF,1962,,1,MultiPolygon,8.3605623,31584,1,,3.662553671e-06,0.007425915
USF,7/27/1962 12:00:00 AM,,,,,SMITH,00400174,00000000,CA,SRF,1962,,1,MultiPolygon,2.3899291,31587,1,,1.023216383e-06,0.003637956
USF,7/27/1962 12:00:00 AM,,,,,MAPLE,00400175,00000000,CA,SRF,1962,,1,MultiPolygon,5.377481,31588,1,,2.303382680e-06,0.005458566
USF,7/27/1962 12:00:00 AM,,,,,HETTEN,00400176,00000000,CA,SRF,1962,,1,MultiPolygon,7.966454,31589,1,,3.412556694e-06,0.006644099
USF,8/19/1962 12:00:00 AM,,,,, ,00000066,00000000,CA,TOI,1962,,1,MultiPolygon,70.497307,31582,1,,2.952271246e-05,0.026120427
USF,,,,,, ,00000017,00000000,CA,CNF,1963,,1,MultiPolygon,97.667816,31800,1,,3.819101151e-05,0.032433502
USF,,,,,, ,00000019,00000000,CA,CNF,1963,,1,MultiPolygon,82.495506,31623,1,,3.213243321e-05,0.023510068
USF,9/9/1963 12:00:00 AM,,,,,PANHANDLE,00000083,00000000,CA,MDF,1963,,1,MultiPolygon,439.52679,31805,1,,0.000192667,0.076723970
USF,9/8/1963 12:00:00 AM,,,,,BEN,00000084,00000000,CA,MDF,1963,,1,MultiPolygon,366.6362,31806,1,,0.000160483,0.054292588
USF,,,,,, ,00000091,00000000,CA,MDF,1963,,1,MultiPolygon,866.82239,31804,1,,0.000376443,0.083808991
USF,,,,,, ,00000020,00000000,CA,CNF,1964,,1,MultiPolygon,1963.3976,29265,1,,0.000769512,0.167707785
USF,,,,,, ,00005402,00000000,CA,INF,1964,,1,MultiPolygon,86.333115,22744,1,,3.505854349e-05,0.026489418
USF,7/3/1964 12:00:00 AM,,,,,WILSON GULCH,00000034,00000000,CA,KNF,1964,,1,MultiPolygon,10.708014,29477,1,,4.662761649e-06,0.009019334
USF,,,,,, ,00000098,00000000,CA,PNF,1964,,1,MultiPolygon,170.33455,31763,1,,7.262428829e-05,0.045454267
USF,,,,,, ,00000060,00000000,CA,SNF,1964,,1,MultiPolygon,46.503132,22743,1,,1.912326818e-05,0.021963954
USF,7/13/1964 12:00:00 AM,,,,,BASIN,00400125,00000000,CA,SRF,1964,,1,MultiPolygon,5.476758,29525,1,,2.345001557e-06,0.005507407
USF,7/13/1964 12:00:00 AM,,,,,SPRING,00400126,00000000,CA,SRF,1964,,1,MultiPolygon,4.9789991,29526,1,,2.132248183e-06,0.005251725
USF,7/13/1964 12:00:00 AM,,,,,SWIM,00400141,00000000,CA,SRF,1964,,1,MultiPolygon,17.924747,29527,1,,7.671734883e-06,0.009961048
USF,7/13/1964 12:00:00 AM,,,,,SIX,00400142,00000000,CA,SRF,1964,,1,MultiPolygon,12.945553,29528,1,,5.537590944e-06,0.008462413
USF,7/13/1964 12:00:00 AM,,,,,COBB,00400143,00000000,CA,SRF,1964,,1,MultiPolygon,5.9748278,29529,1,,2.555622404e-06,0.005748828
USF,7/13/1964 12:00:00 AM,,,,,RANCH,00400153,00000000,CA,SRF,1964,,1,MultiPolygon,5.7257905,29530,1,,2.451575022e-06,0.005631159
USF,8/15/1965 12:00:00 AM,,,,,RANCHO,00000200,00000000,CA,LPF,1965,,1,MultiPolygon,187.26602,27840,1,,7.454048060e-05,0.031935714
USF,7/23/1965 12:00:00 AM,,,,,CLEAR,00000044,00000000,CA,MDF,1965,,1,MultiPolygon,17.131453,31858,1,,7.516032399e-06,0.012539168
USF,8/10/1965 12:00:00 AM,,,,, ,00000045,00000000,CA,TOI,1965,,1,MultiPolygon,60.564354,31854,1,,2.543346893e-05,0.022817968
USF,9/5/1966 12:00:00 AM,,,,,SLICK ROCK,00000065,00000000,CA,ENF,1966,,1,MultiPolygon,24.250271,31900,1,,1.018776144e-05,0.015528157
USF,,,,,, ,00000067,00000000,CA,LNF,1966,,1,MultiPolygon,250.26474,24854,1,,0.000107055,0.054032320
USF,,,,,, ,00000189,00000000,CA,PNF,1966,,1,MultiPolygon,2680.8743,24846,1,,0.001148343,0.186844102
USF,,,,,, ,00000103,00000000,CA,SNF,1966,,1,MultiPolygon,4619.3369,24850,1,,0.001889806,0.237454692
USF,,,,,, ,00000024,00000000,CA,SQF,1966,,1,MultiPolygon,1570.6376,31907,1,,0.000631821,0.177892999
USF,,,,,, ,00000073,00000000,CA,SQF,1966,,1,MultiPolygon,66.354523,31269,1,,2.669952919e-05,0.021303660
USF,,,,,, ,00000118,00000000,CA,SQF,1966,,1,MultiPolygon,38.616543,31908,1,,1.565939822e-05,0.020166812
USF,5/26/1966 12:00:00 AM,,,,, ,00000015,00000000,CA,TOI,1966,,1,MultiPolygon,19.077627,31910,1,,7.956856015e-06,0.012916725
USF,,,,,, ,00000035,00000000,CA,CNF,1967,,1,MultiPolygon,69.248291,31966,1,,2.712331383e-05,0.026693167
USF,,,,,, ,00000018,00000000,CA,SQF,1967,,1,MultiPolygon,11.100752,31997,1,,4.468244231e-06,0.008141310
USF,7/30/1968 12:00:00 AM,,,,,SPRING GULCH,00000054,00000000,CA,KNF,1968,,1,MultiPolygon,16.513746,28003,1,,7.169785206e-06,0.010115746
USF,7/6/1968 12:00:00 AM,,,,,RAIDER,00000033,00000000,CA,MDF,1968,,1,MultiPolygon,62.719845,29101,1,,2.729827228e-05,0.027560695
USF,8/8/1968 12:00:00 AM,,,,,COY,00300506,00000000,CA,SRF,1968,,1,MultiPolygon,4.6802363,29819,1,,2.019036650e-06,0.005114251
USF,8/9/1968 12:00:00 AM,,,,,SNAG,00400019,00000000,CA,SRF,1968,,1,MultiPolygon,2.4894841,29822,1,,1.064952698e-06,0.003711096
USF,8/8/1968 12:00:00 AM,,,,,LOW,00400073,00000000,CA,SRF,1968,,1,MultiPolygon,3.1865973,29823,1,,1.363530638e-06,0.004199332
USF,8/8/1968 12:00:00 AM,,,,,DROP,00400074,00000000,CA,SRF,1968,,1,MultiPolygon,3.4853158,29824,1,,1.489075585e-06,0.004387748
USF,8/7/1968 12:00:00 AM,,,,,BOUNDARY,00400076,00000000,CA,SRF,1968,,1,MultiPolygon,2.9874403,27997,1,,1.276169648e-06,0.004061879
USF,8/8/1968 12:00:00 AM,,,,,MAPLE,00400077,00000000,CA,SRF,1968,,1,MultiPolygon,2.9875095,27998,1,,1.279637573e-06,0.004068515
USF,8/8/1968 12:00:00 AM,,,,,CROSSING,00400078,00000000,CA,SRF,1968,,1,MultiPolygon,3.4853566,27999,1,,1.489699743e-06,0.004388818
USF,8/7/1968 12:00:00 AM,,,,,EIGHTY,00400079,00000000,CA,SRF,1968,,1,MultiPolygon,2.4896111,28000,1,,1.064436010e-06,0.003709977
USF,8/10/1968 12:00:00 AM,,,,,MAD,00400080,00000000,CA,SRF,1968,,1,MultiPolygon,2.190783,28001,1,,9.399975513e-07,0.003487632
USF,9/9/1969 12:00:00 AM,,,,,SALT,00000123,00000000,CA,ENF,1969,,1,MultiPolygon,10.383585,32610,1,,4.339876865e-06,0.007766303
USF,7/9/1969 12:00:00 AM,,,,,DEER PEN,00000104,00000000,CA,KNF,1969,,1,MultiPolygon,8.9765921,27249,1,,3.912406487e-06,0.010327984
USF,7/9/1969 12:00:00 AM,,,,,SPUR 900,00000105,00000000,CA,KNF,1969,,1,MultiPolygon,31.788227,27250,1,,1.390228098e-05,0.017536147
USF,,,,,, ,00000048,00000000,CA,MDF,1969,,1,MultiPolygon,22.801151,30179,1,,9.924021018e-06,0.012755880
USF,,,,,, ,00000086,00000000,CA,SQF,1969,,1,MultiPolygon,576.52051,27525,1,,0.000231964,0.070483023
USF,,,,,, ,00000108,00000000,CA,SQF,1969,,1,MultiPolygon,8.3752127,27527,1,,3.372283044e-06,0.007621308
USF,7/23/1969 12:00:00 AM,,,,,GROUSE,00300526,00000000,CA,SRF,1969,,1,MultiPolygon,289.16382,27247,1,,0.000124707,0.070193907
USF,7/23/1969 12:00:00 AM,,,,,DEAD,00300528,00000000,CA,SRF,1969,,1,MultiPolygon,6.9705348,30897,1,,3.006937716e-06,0.006241250
USF,7/23/1969 12:00:00 AM,,,,,OLD,00300529,00000000,CA,SRF,1969,,1,MultiPolygon,3.5847394,30898,1,,1.545956888e-06,0.004475006
USF,7/23/1969 12:00:00 AM,,,,,SURPRISE,00300532,00000000,CA,SRF,1969,,1,MultiPolygon,24.477655,27246,1,,1.056630149e-05,0.014382116
USF,7/24/1969 12:00:00 AM,,,,,MADDEN,00300535,00000000,CA,SRF,1969,,1,MultiPolygon,6.3728213,30899,1,,2.753331424e-06,0.005973207
USF,7/24/1969 12:00:00 AM,,,,,CEDAR,00300538,00000000,CA,SRF,1969,,1,MultiPolygon,8.2650843,30900,1,,3.576734686e-06,0.006809163
USF,7/25/1969 12:00:00 AM,,,,,GRIZZLY,00300541,00000000,CA,SRF,1969,,1,MultiPolygon,4.9789605,30901,1,,2.156664234e-06,0.005287930
USF,7/23/1969 12:00:00 AM,,,,,BEAR,00400004,00000000,CA,SRF,1969,,1,MultiPolygon,6.5720787,27243,1,,2.819274622e-06,0.006039863
USF,7/23/1969 12:00:00 AM,,,,,JUMP,00400006,00000000,CA,SRF,1969,,1,MultiPolygon,2.4895306,27244,1,,1.064569677e-06,0.003710285
USF,7/23/1969 12:00:00 AM,,,,,SIGNAL,00400007,00000000,CA,SRF,1969,,1,MultiPolygon,5.9745216,27245,1,,2.562158497e-06,0.005757690
USF,,,,,, ,00000054,00000000,CA,SNF,1970,,1,MultiPolygon,72.768417,22728,1,,2.987092125e-05,0.025536651
USF,6/22/1970 12:00:00 AM,,,,, ,00000031,00000000,CA,TOI,1970,,1,MultiPolygon,8.3880978,30722,1,,3.515751083e-06,0.007860426
USF,7/4/1970 12:00:00 AM,,,,, ,00000048,00000000,CA,TOI,1970,,1,MultiPolygon,63.474194,30723,1,,2.653561706e-05,0.023448286
USF,6/15/1971 12:00:00 AM,,,,, ,00100059,00000000,CA,SRF,1971,,1,MultiPolygon,2.9874182,30133,1,,1.275881474e-06,0.004061326
USF,8/28/1971 12:00:00 AM,0,0,,8/28/1971 12:00:00 AM, ,00000148,00000000,CA,TOI,1971,,1,MultiPolygon,71.476822,33407,1,,3.036986294e-05,0.038366090
USF,9/1/1972 12:00:00 AM,,,,,BIG,00000108,00000000,CA,KNF,1972,,1,MultiPolygon,55.283897,32864,1,,2.411993906e-05,0.020744269
USF,9/2/1972 12:00:00 AM,,,,,BLUFF,00000138,00000000,CA,KNF,1972,,1,MultiPolygon,315.1951,32865,1,,0.000137688,0.051812410
USF,9/3/1972 12:00:00 AM,,,,,DILLON,00000167,00000000,CA,KNF,1972,,1,MultiPolygon,8.4002123,32866,1,,3.669480642e-06,0.008603537
USF,7/4/1972 12:00:00 AM,,,,, ,00000058,00000000,CA,SNF,1972,,1,MultiPolygon,17.352413,29630,1,,7.150176355e-06,0.010334570
USF,,,,,, ,00000062,00000000,CA,TNF,1972,,1,MultiPolygon,4.2533884,29109,1,,1.806703399e-06,0.005108283
USF,8/8/1972 12:00:00 AM,1,1, ,8/9/1972 12:00:00 AM,CARMAN #1,00000061,00000000,CA,TNF,1972,,1,MultiPolygon,158.28639,32920,1,130,6.730394069e-05,0.031646538
USF,5/30/1973 12:00:00 AM,,,,,BIG FERRY,00000073,00000000,CA,KNF,1973,,1,MultiPolygon,7.8328919,32902,1,,3.418691901e-06,0.007357583
USF,,,,,, ,00000157,00000000,CA,MDF,1973,,1,MultiPolygon,22.53891,23705,1,,9.790103573e-06,0.013114301
USF,7/13/1973 12:00:00 AM,,,,, ,00000000,00000000,CA,TOI,1973,,1,MultiPolygon,18.746763,29211,1,,7.865314653e-06,0.013038087
USF,7/27/1973 12:00:00 AM,,,,, ,00000070,00000000,CA,TOI,1973,,1,MultiPolygon,213.46085,29213,1,,8.921780894e-05,0.056763351
USF,8/11/1974 12:00:00 AM,,,,,LITTLE,00000121,00000000,CA,MDF,1974,,1,MultiPolygon,9.316021,23277,1,,4.062479360e-06,0.007698517
USF,,,,,, ,00000098,00000000,CA,SQF,1974,,1,MultiPolygon,115.38978,30237,1,,4.634816929e-05,0.029409008
